"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","timeofday","TotalYellow","TotalRed","HBP","ABP","TBP","Total.Fouls","B365H","B365D","B365A","B365CH","B365CD","B365CA","ExpectedR","POS","ERO"
"E0","14/01/2022","20:00","Brighton","Crystal Palace",1,1,"D",0,0,"D","R Jones",19,3,4,1,11,7,9,0,0,2,0,0,"Evening",2,0,0,20,20,18,2.05,3.3,3.8,2.05,3.3,3.8,"H","N",2.05
"E0","15/01/2022","12:30","Man City","Chelsea",1,0,"H",0,0,"D","C Pawson",11,4,6,1,11,6,9,1,0,2,0,0,"Afternoon",2,0,0,20,20,17,1.65,4,5,1.6,4.2,5.25,"H","Y",1.6
"E0","15/01/2022","15:00","Newcastle","Watford",1,1,"D",0,0,"D","P Tierney",12,18,1,5,13,13,4,6,3,2,0,0,"Afternoon",5,0,30,20,50,26,2,3.6,3.6,1.8,3.8,4.33,"H","N",1.8
"E0","15/01/2022","15:00","Norwich","Everton",2,1,"H",2,0,"H","A Madley",14,12,3,5,12,14,8,8,3,1,0,0,"Afternoon",4,0,30,10,40,26,3.75,3.5,2,3.5,3.3,2.15,"A","N",2.15
"E0","15/01/2022","15:00","Wolves","Southampton",3,1,"H",1,0,"H","M Salisbury",9,13,5,10,13,14,2,10,2,3,0,0,"Afternoon",5,0,20,30,50,27,2.25,3.2,3.4,2.37,3,3.3,"H","Y",2.37
"E0","15/01/2022","17:30","Aston Villa","Man United",2,2,"D",0,1,"A","D Coote",13,13,9,6,8,13,3,6,1,2,0,0,"Evening",3,0,10,20,30,21,2.87,3.5,2.4,2.5,3.5,2.75,"H","N",2.5
"E0","16/01/2022","14:00","Liverpool","Brentford",3,0,"H",1,0,"H","J Moss",27,6,13,1,6,6,9,0,0,1,0,0,"Afternoon",1,0,0,10,10,12,1.3,5.5,10,1.22,6.5,12,"H","Y",1.22
"E0","16/01/2022","14:00","West Ham","Leeds",2,3,"A",1,2,"A","M Dean",15,18,5,5,6,9,4,3,3,2,0,0,"Afternoon",5,0,30,20,50,15,1.61,4.2,5,1.61,4.2,5,"H","N",1.61
"E0","18/01/2022","20:00","Brighton","Chelsea",1,1,"D",0,1,"A","K Friend",10,15,2,3,8,5,5,7,1,2,0,0,"Evening",3,0,10,20,30,13,4.75,3.75,1.72,5.25,3.6,1.66,"A","N",1.66
"E0","19/01/2022","19:30","Leicester","Tottenham",2,3,"A",1,1,"D","J Moss",14,27,4,10,6,12,3,8,1,2,0,0,"Evening",3,0,10,20,30,18,3,3.5,2.3,3.1,3.5,2.25,"A","Y",2.25
"E0","19/01/2022","20:00","Brentford","Man United",1,3,"A",0,0,"D","A Marriner",18,13,8,5,7,9,6,9,0,0,0,0,"Evening",0,0,0,0,0,16,4.5,3.7,1.8,4.6,3.8,1.75,"A","Y",1.75
"E0","21/01/2022","20:00","Watford","Norwich",0,3,"A",0,0,"D","M Dean",15,7,4,2,16,11,5,1,0,1,1,0,"Evening",1,1,25,10,35,27,2,3.5,3.75,2,3.5,3.75,"H","N",2
"E0","22/01/2022","12:30","Everton","Aston Villa",0,1,"A",0,1,"A","C Pawson",15,8,1,3,14,16,9,2,5,3,0,0,"Afternoon",8,0,50,30,80,30,2.75,3.25,2.62,2.7,3.4,2.62,"A","Y",2.62
"E0","22/01/2022","15:00","Brentford","Wolves",1,2,"A",0,0,"D","P Bankes",11,7,1,2,6,7,6,3,2,3,0,0,"Afternoon",5,0,20,30,50,13,3.2,2.8,2.6,2.37,3.1,3.25,"H","N",2.37
"E0","22/01/2022","15:00","Leeds","Newcastle",0,1,"A",0,0,"D","C Kavanagh",13,15,4,3,9,9,6,7,4,2,0,0,"Afternoon",6,0,40,20,60,18,2,3.5,3.75,1.9,3.9,3.75,"H","N",1.9
"E0","22/01/2022","15:00","Man United","West Ham",1,0,"H",0,0,"D","J Moss",18,6,3,1,9,8,3,3,1,1,0,0,"Afternoon",2,0,10,10,20,17,1.85,3.8,4,2.05,3.6,3.5,"H","Y",2.05
"E0","22/01/2022","17:30","Southampton","Man City",1,1,"D",1,0,"H","S Hooper",7,20,3,5,13,5,2,11,3,0,0,0,"Evening",3,0,30,0,30,18,10,6.5,1.25,11,6,1.25,"A","N",1.25
"E0","23/01/2022","14:00","Arsenal","Burnley",0,0,"D",0,0,"D","D Coote",20,10,5,1,9,13,12,4,0,2,0,0,"Afternoon",2,0,0,20,20,22,1.36,4.75,9,1.28,5.25,11,"H","N",1.28
"E0","23/01/2022","14:00","Crystal Palace","Liverpool",1,3,"A",0,2,"A","K Friend",8,15,5,7,12,10,2,5,4,1,0,0,"Afternoon",5,0,40,10,50,22,6,4.2,1.53,5.75,4.2,1.55,"A","Y",1.55
"E0","23/01/2022","14:00","Leicester","Brighton",1,1,"D",0,0,"D","M Atkinson",15,14,5,5,6,8,4,5,0,1,0,0,"Afternoon",1,0,0,10,10,14,2.5,3.25,2.9,2.5,3.4,2.8,"H","N",2.5
"E0","23/01/2022","16:30","Chelsea","Tottenham",2,0,"H",0,0,"D","P Tierney",15,6,7,3,17,14,10,3,2,1,0,0,"Afternoon",3,0,20,10,30,31,1.61,4.2,5,1.7,3.75,5,"H","Y",1.7
"E0","05/02/2022","18:00","Burnley","Watford",0,0,"D",0,0,"D","C Pawson",13,11,2,5,16,9,4,7,1,2,0,0,"Evening",3,0,10,20,30,25,2.2,3.25,3.5,2.15,3.25,3.6,"H","N",2.15
"E0","08/02/2022","19:45","Newcastle","Everton",3,1,"H",1,1,"D","A Taylor",20,11,9,3,13,13,6,2,2,3,0,0,"Evening",5,0,20,30,50,26,2.5,3.25,2.87,2.5,3.3,2.8,"H","Y",2.5
"E0","08/02/2022","19:45","West Ham","Watford",1,0,"H",0,0,"D","M Atkinson",9,6,3,1,1,6,5,6,1,0,0,0,"Evening",1,0,10,0,10,7,1.55,4.2,5.75,1.53,4.2,6,"H","Y",1.53
"E0","08/02/2022","20:00","Burnley","Man United",1,1,"D",0,1,"A","M Dean",9,22,3,5,11,10,2,10,2,1,0,0,"Evening",3,0,20,10,30,21,5.5,4,1.61,6,4.2,1.55,"A","N",1.55
"E0","09/02/2022","19:45","Man City","Brentford",2,0,"H",1,0,"H","D England",15,6,7,2,7,13,9,3,0,0,0,0,"Evening",0,0,0,0,0,20,1.1,9.5,23,1.07,11,26,"H","Y",1.07
"E0","09/02/2022","19:45","Norwich","Crystal Palace",1,1,"D",1,0,"H","P Tierney",5,13,1,5,11,15,4,6,1,2,0,0,"Evening",3,0,10,20,30,26,3.5,3.25,2.15,3.6,3.3,2.15,"A","N",2.15
"E0","09/02/2022","19:45","Tottenham","Southampton",2,3,"A",1,1,"D","D Coote",8,23,3,10,7,13,2,8,2,3,0,0,"Evening",5,0,20,30,50,20,1.6,4,5.5,1.61,4,5.25,"H","N",1.61
"E0","09/02/2022","20:00","Aston Villa","Leeds",3,3,"D",3,2,"H","J Gillett",12,16,4,8,11,9,6,11,1,3,1,0,"Evening",4,1,35,30,65,20,1.8,3.8,4.2,1.95,3.8,3.6,"H","N",1.95
"E0","10/02/2022","19:45","Liverpool","Leicester",2,0,"H",1,0,"H","C Kavanagh",22,5,11,1,11,7,7,6,1,0,0,0,"Evening",1,0,10,0,10,18,1.25,6.5,10,1.18,7,13,"H","Y",1.18
"E0","10/02/2022","19:45","Wolves","Arsenal",0,1,"A",0,1,"A","M Oliver",15,12,4,2,12,13,7,4,2,3,0,1,"Evening",5,1,20,55,75,25,3.5,3.2,2.2,4,3.2,2.05,"A","Y",2.05
"E0","12/02/2022","12:30","Man United","Southampton",1,1,"D",1,0,"H","S Attwell",12,13,8,4,12,13,1,4,4,0,0,0,"Afternoon",4,0,40,0,40,25,1.6,4,5.5,1.53,4.33,5.75,"H","N",1.53
"E0","12/02/2022","15:00","Brentford","Crystal Palace",0,0,"D",0,0,"D","S Hooper",9,6,2,3,10,10,3,9,1,0,0,0,"Afternoon",1,0,10,0,10,20,2.55,3.1,3,3,3.1,2.5,"A","N",2.5
"E0","12/02/2022","15:00","Everton","Leeds",3,0,"H",2,0,"H","G Scott",21,7,10,0,8,9,5,3,1,1,0,0,"Afternoon",2,0,10,10,20,17,2.25,3.5,3,2.55,3.6,2.6,"H","Y",2.55
"E0","12/02/2022","15:00","Watford","Brighton",0,2,"A",0,1,"A","J Moss",9,11,1,6,16,9,4,5,3,2,0,0,"Afternoon",5,0,30,20,50,25,3.5,3.3,2.05,4,3.4,1.95,"A","Y",1.95
"E0","12/02/2022","17:30","Norwich","Man City",0,4,"A",0,1,"A","A Marriner",8,22,3,9,7,8,4,12,0,2,0,0,"Evening",2,0,0,20,20,15,15,8,1.16,15,7.5,1.18,"A","Y",1.18
"E0","13/02/2022","14:00","Burnley","Liverpool",0,1,"A",0,1,"A","M Atkinson",8,12,5,4,7,6,5,8,0,1,0,0,"Afternoon",1,0,0,10,10,13,10,5.25,1.28,12,6.5,1.2,"A","Y",1.2
"E0","13/02/2022","14:00","Newcastle","Aston Villa",1,0,"H",1,0,"H","C Pawson",10,11,2,1,22,15,3,6,3,4,0,0,"Afternoon",7,0,30,40,70,37,2.7,3.3,2.62,2.75,3.3,2.55,"A","N",2.55
"E0","13/02/2022","14:00","Tottenham","Wolves",0,2,"A",0,2,"A","K Friend",17,11,7,7,13,13,7,3,3,1,0,0,"Afternoon",4,0,30,10,40,26,1.7,3.6,5.5,1.66,3.75,5.5,"H","N",1.66
"E0","13/02/2022","16:30","Leicester","West Ham",2,2,"D",1,1,"D","M Oliver",13,8,2,3,10,9,5,4,1,2,0,0,"Afternoon",3,0,10,20,30,19,2.9,3.5,2.3,2.9,3.4,2.4,"A","N",2.4
"E0","15/02/2022","20:15","Man United","Brighton",2,0,"H",0,0,"D","P Bankes",19,10,7,3,8,10,10,2,3,1,0,1,"Evening",4,1,30,35,65,18,1.72,3.75,4.75,1.75,3.6,4.75,"H","Y",1.75
"E0","19/02/2022","12:30","West Ham","Newcastle",1,1,"D",1,1,"D","C Kavanagh",11,14,3,3,3,7,3,7,3,3,0,0,"Afternoon",6,0,30,30,60,10,1.7,4,4.75,1.61,4,5.5,"H","N",1.61
"E0","19/02/2022","15:00","Arsenal","Brentford",2,1,"H",0,0,"D","J Moss",24,6,8,2,10,5,14,0,1,1,0,0,"Afternoon",2,0,10,10,20,15,1.44,4.2,8,1.5,3.75,8,"H","Y",1.5
"E0","19/02/2022","15:00","Aston Villa","Watford",0,1,"A",0,0,"D","R Jones",20,8,1,4,12,7,10,5,1,2,0,0,"Afternoon",3,0,10,20,30,19,1.65,3.6,5.75,1.6,3.8,6,"H","N",1.6
"E0","19/02/2022","15:00","Brighton","Burnley",0,3,"A",0,2,"A","K Friend",11,10,1,4,12,12,4,4,1,4,0,0,"Afternoon",5,0,10,40,50,24,1.66,3.5,6,1.65,3.6,6,"H","N",1.65
"E0","19/02/2022","15:00","Crystal Palace","Chelsea",0,1,"A",0,0,"D","D Coote",7,9,0,3,4,20,4,4,1,3,0,0,"Afternoon",4,0,10,30,40,24,5.5,3.8,1.65,5.5,3.75,1.65,"A","Y",1.65
"E0","19/02/2022","15:00","Liverpool","Norwich",3,1,"H",0,0,"D","M Dean",29,6,8,1,7,8,9,4,0,1,0,0,"Afternoon",1,0,0,10,10,15,1.1,9,23,1.12,9.5,17,"H","Y",1.12
"E0","19/02/2022","15:00","Southampton","Everton",2,0,"H",0,0,"D","A Madley",19,9,11,0,6,9,4,4,0,2,0,0,"Afternoon",2,0,0,20,20,15,2.1,3.5,3.5,2,3.6,3.6,"H","Y",2
"E0","19/02/2022","17:30","Man City","Tottenham",2,3,"A",1,1,"D","A Taylor",21,6,4,5,5,7,10,0,0,3,0,0,"Evening",3,0,0,30,30,12,1.28,6,10,1.28,5.75,10,"H","N",1.28
"E0","20/02/2022","14:00","Leeds","Man United",2,4,"A",0,2,"A","P Tierney",16,15,6,9,13,19,3,3,6,3,0,0,"Afternoon",9,0,60,30,90,32,3.9,3.8,1.85,4.75,4.2,1.66,"A","Y",1.66
"E0","20/02/2022","16:30","Wolves","Leicester",2,1,"H",1,1,"D","C Pawson",11,17,3,7,12,9,7,10,4,4,0,0,"Afternoon",8,0,40,40,80,21,2.25,3.3,3.25,2.2,3.2,3.6,"H","Y",2.2
"E0","23/02/2022","19:30","Burnley","Tottenham",1,0,"H",0,0,"D","G Scott",15,12,4,2,8,8,3,7,0,0,0,0,"Evening",0,0,0,0,0,16,4.6,3.8,1.75,4.5,3.6,1.83,"A","N",1.83
"E0","23/02/2022","19:30","Watford","Crystal Palace",1,4,"A",1,2,"A","A Marriner",8,7,1,5,12,9,6,4,2,1,0,0,"Evening",3,0,20,10,30,21,3.1,3.3,2.3,2.87,3.1,2.6,"A","Y",2.6
"E0","23/02/2022","19:45","Liverpool","Leeds",6,0,"H",3,0,"H","M Oliver",23,3,15,2,5,11,4,0,0,3,0,0,"Evening",3,0,0,30,30,16,1.16,8,15,1.18,7.5,13,"H","Y",1.18
"E0","24/02/2022","19:45","Arsenal","Wolves",2,1,"H",0,1,"A","M Atkinson",26,6,5,2,8,9,5,4,1,1,0,0,"Evening",2,0,10,10,20,17,1.65,3.8,5.5,1.61,3.6,5.75,"H","Y",1.61
"E0","25/02/2022","20:00","Southampton","Norwich",2,0,"H",1,0,"H","S Hooper",27,8,9,1,12,9,13,6,1,2,0,0,"Evening",3,0,10,20,30,21,1.53,4.33,6,1.45,4.5,7,"H","Y",1.45
"E0","26/02/2022","12:30","Leeds","Tottenham",0,4,"A",0,3,"A","C Pawson",19,15,3,11,16,11,3,6,4,2,0,0,"Afternoon",6,0,40,20,60,27,4.2,3.6,1.85,3.75,3.6,1.95,"A","Y",1.95
"E0","26/02/2022","15:00","Brentford","Newcastle",0,2,"A",0,2,"A","M Dean",6,26,1,11,9,7,6,6,3,1,1,0,"Afternoon",4,1,55,10,65,16,2.5,3.2,3,2.25,3.1,3.5,"H","N",2.25
"E0","26/02/2022","15:00","Crystal Palace","Burnley",1,1,"D",1,0,"H","J Moss",11,5,4,1,5,17,5,4,0,2,0,0,"Afternoon",2,0,0,20,20,22,1.9,3.6,4,1.9,3.3,4.5,"H","N",1.9
"E0","26/02/2022","15:00","Man United","Watford",0,0,"D",0,0,"D","K Friend",22,10,3,2,2,7,4,3,0,0,0,0,"Afternoon",0,0,0,0,0,9,1.3,5.5,9.5,1.36,5,7.5,"H","N",1.36
"E0","26/02/2022","15:30","Brighton","Aston Villa",0,2,"A",0,1,"A","J Brooks",12,9,1,4,17,11,7,2,4,5,0,0,"Afternoon",9,0,40,50,90,28,2.2,3.3,3.5,2.15,3.4,3.4,"H","N",2.15
"E0","26/02/2022","17:30","Everton","Man City",0,1,"A",0,0,"D","P Tierney",6,13,2,8,7,14,3,4,3,2,0,0,"Evening",5,0,30,20,50,21,10,5.75,1.28,12,6,1.25,"A","Y",1.25
"E0","27/02/2022","14:00","West Ham","Wolves",1,0,"H",0,0,"D","A Taylor",13,14,4,1,8,2,3,5,1,0,0,0,"Afternoon",1,0,10,0,10,10,2.05,3.3,3.8,1.95,3.3,4.33,"H","Y",1.95
"E0","01/03/2022","19:45","Burnley","Leicester",0,2,"A",0,0,"D","C Kavanagh",9,22,2,6,10,13,6,8,1,1,0,0,"Evening",2,0,10,10,20,23,2.9,3.4,2.4,2.9,3.25,2.5,"A","Y",2.5
"E0","05/03/2022","12:30","Leicester","Leeds",1,0,"H",0,0,"D","D Coote",7,19,4,4,9,12,5,10,1,2,0,0,"Afternoon",3,0,10,20,30,21,1.75,4,4.2,2.05,3.6,3.6,"H","Y",2.05
"E0","05/03/2022","15:00","Aston Villa","Southampton",4,0,"H",2,0,"H","P Bankes",14,11,9,1,10,8,4,7,1,1,0,0,"Afternoon",2,0,10,10,20,18,2.3,3.5,3,2.15,3.6,3.1,"H","Y",2.15
"E0","05/03/2022","15:00","Burnley","Chelsea",0,4,"A",0,0,"D","A Marriner",6,11,1,5,12,7,5,2,2,0,0,0,"Afternoon",2,0,20,0,20,19,6.5,4.33,1.5,7,3.8,1.5,"A","Y",1.5
"E0","05/03/2022","15:00","Newcastle","Brighton",2,1,"H",2,0,"H","M Atkinson",10,15,4,4,8,10,4,7,1,1,0,0,"Afternoon",2,0,10,10,20,18,2.75,3.2,2.62,2.7,3.2,2.7,"H","Y",2.7
"E0","05/03/2022","15:00","Norwich","Brentford",1,3,"A",0,1,"A","A Taylor",15,10,7,6,13,18,5,5,2,5,0,0,"Afternoon",7,0,20,50,70,31,2.9,3.1,2.5,3.1,3.1,2.4,"A","Y",2.4
"E0","05/03/2022","15:00","Wolves","Crystal Palace",0,2,"A",0,2,"A","A Madley",12,12,5,8,13,8,7,7,0,3,0,0,"Afternoon",3,0,0,30,30,21,2.3,3.1,3.4,2.3,3.1,3.4,"H","N",2.3
"E0","05/03/2022","17:30","Liverpool","West Ham",1,0,"H",1,0,"H","J Moss",22,13,5,5,7,7,4,6,2,1,0,0,"Evening",3,0,20,10,30,14,1.28,5.75,9.5,1.22,7,12,"H","Y",1.22
"E0","06/03/2022","14:00","Watford","Arsenal",2,3,"A",1,2,"A","C Pawson",13,16,7,4,5,11,1,5,1,2,0,0,"Afternoon",3,0,10,20,30,16,6,4,1.57,6.5,4.2,1.5,"A","Y",1.5
"E0","06/03/2022","16:30","Man City","Man United",4,1,"H",2,1,"H","M Oliver",24,5,10,2,10,14,9,3,0,1,0,0,"Afternoon",1,0,0,10,10,24,1.4,4.75,7.5,1.4,4.5,7,"H","Y",1.4
"E0","07/03/2022","20:00","Tottenham","Everton",5,0,"H",3,0,"H","S Attwell",14,6,7,0,15,10,5,2,2,0,0,0,"Evening",2,0,20,0,20,25,1.57,3.8,5.75,1.7,3.8,4.75,"H","Y",1.7
"E0","10/03/2022","19:30","Norwich","Chelsea",1,3,"A",0,2,"A","M Atkinson",9,15,3,7,8,15,3,8,0,2,0,0,"Evening",2,0,0,20,20,23,11,4.75,1.3,8.5,4.75,1.36,"A","Y",1.36
"E0","10/03/2022","19:30","Southampton","Newcastle",1,2,"A",1,1,"D","K Friend",14,8,5,4,6,7,12,5,1,1,0,0,"Evening",2,0,10,10,20,13,2,3.75,3.5,1.9,3.6,4,"H","N",1.9
"E0","10/03/2022","19:30","Wolves","Watford",4,0,"H",2,0,"H","D England",10,9,5,0,11,10,5,2,2,2,0,0,"Evening",4,0,20,20,40,21,1.75,3.6,4.5,1.9,3.4,4.2,"H","Y",1.9
"E0","10/03/2022","19:45","Leeds","Aston Villa",0,3,"A",0,1,"A","S Hooper",4,15,1,9,17,11,3,5,5,3,0,0,"Evening",8,0,50,30,80,28,2.7,3.5,2.5,2.8,3.5,2.4,"A","Y",2.4
"E0","12/03/2022","12:30","Brighton","Liverpool",0,2,"A",0,1,"A","M Dean",8,18,3,9,12,15,7,6,3,1,0,0,"Afternoon",4,0,30,10,40,27,6,4.33,1.5,7,4.5,1.45,"A","Y",1.45
"E0","12/03/2022","15:00","Brentford","Burnley",2,0,"H",0,0,"D","P Tierney",13,7,4,1,6,10,2,9,1,1,0,1,"Afternoon",2,1,10,35,45,16,2.15,3.2,3.6,2.05,3.25,3.8,"H","Y",2.05
"E0","12/03/2022","17:30","Man United","Tottenham",3,2,"H",2,1,"H","J Moss",10,10,6,3,8,7,4,5,2,1,0,0,"Evening",3,0,20,10,30,15,2.2,3.4,3.25,2.25,3.5,3.1,"H","Y",2.25
"E0","13/03/2022","14:00","Chelsea","Newcastle",1,0,"H",0,0,"D","D Coote",8,7,3,2,17,16,7,2,4,3,0,0,"Afternoon",7,0,40,30,70,33,1.3,5.25,11,1.4,4.75,7.5,"H","Y",1.4
"E0","13/03/2022","14:00","Everton","Wolves",0,1,"A",0,0,"D","M Oliver",8,14,2,3,13,11,5,2,2,1,1,0,"Afternoon",3,1,45,10,55,24,2.3,3.2,3.3,2.25,3,3.6,"H","N",2.25
"E0","13/03/2022","14:00","Leeds","Norwich",2,1,"H",1,0,"H","S Attwell",13,12,7,4,18,8,6,2,3,1,0,0,"Afternoon",4,0,30,10,40,26,1.55,4.2,5.75,1.65,4,5,"H","Y",1.65
"E0","13/03/2022","14:00","Southampton","Watford",1,2,"A",1,2,"A","G Scott",13,9,7,5,8,12,11,3,3,2,0,0,"Afternoon",5,0,30,20,50,20,1.6,4.2,5.25,1.66,4.2,4.75,"H","N",1.66
"E0","13/03/2022","14:00","West Ham","Aston Villa",2,1,"H",0,0,"D","J Gillett",11,13,4,7,9,3,5,7,1,0,0,0,"Afternoon",1,0,10,0,10,12,2.25,3.3,3.3,2.4,3.3,2.9,"H","Y",2.4
"E0","13/03/2022","16:30","Arsenal","Leicester",2,0,"H",1,0,"H","A Taylor",21,6,8,3,8,10,2,6,0,3,0,0,"Afternoon",3,0,0,30,30,18,1.5,4.5,6,1.4,4.75,7,"H","Y",1.4
"E0","14/03/2022","20:00","Crystal Palace","Man City",0,0,"D",0,0,"D","M Atkinson",7,18,1,4,6,11,2,6,3,1,0,0,"Evening",4,0,30,10,40,17,10,5,1.33,9,5.25,1.33,"A","N",1.33
"E0","16/03/2022","19:30","Brighton","Tottenham",0,2,"A",0,1,"A","R Jones",15,17,0,7,11,9,6,3,2,2,0,0,"Evening",4,0,20,20,40,20,3.3,3.3,2.25,3.5,3.4,2.1,"A","Y",2.1
"E0","16/03/2022","20:15","Arsenal","Liverpool",0,2,"A",0,0,"D","A Marriner",9,9,2,3,9,9,1,6,0,1,0,0,"Evening",1,0,0,10,10,18,3.5,4,1.9,3.5,3.75,2,"A","Y",2
"E0","17/03/2022","19:45","Everton","Newcastle",1,0,"H",0,0,"D","C Pawson",9,17,3,6,13,11,5,7,2,1,1,0,"Evening",3,1,45,10,55,24,2.4,3.25,3.1,2.4,3.25,3.1,"H","Y",2.4
"E0","18/03/2022","20:00","Wolves","Leeds",2,3,"A",2,0,"H","K Friend",14,15,8,6,13,14,2,5,1,4,1,0,"Evening",5,1,35,40,75,27,2.1,3.5,3.4,2.15,3.5,3.25,"H","N",2.15
"E0","19/03/2022","12:30","Aston Villa","Arsenal",0,1,"A",0,1,"A","A Madley",8,10,1,3,13,14,6,5,3,3,0,0,"Afternoon",6,0,30,30,60,27,3,3.3,2.4,2.8,3.4,2.45,"A","Y",2.45
"E0","20/03/2022","14:00","Leicester","Brentford",2,1,"H",2,0,"H","D England",12,15,4,6,10,10,2,5,1,2,0,0,"Afternoon",3,0,10,20,30,20,2.15,3.4,3.4,2.1,3.4,3.6,"H","Y",2.1
"E0","20/03/2022","16:30","Tottenham","West Ham",3,1,"H",2,1,"H","A Taylor",17,6,4,1,7,7,5,3,0,1,0,0,"Afternoon",1,0,0,10,10,14,1.72,3.8,4.75,1.7,3.75,5.25,"H","Y",1.7
"E0","02/04/2022","12:30","Liverpool","Watford",2,0,"H",1,0,"H","S Attwell",20,5,3,2,9,8,9,3,1,1,0,0,"Afternoon",2,0,10,10,20,17,1.12,9.5,17,1.14,8.5,15,"H","Y",1.14
"E0","02/04/2022","15:00","Brighton","Norwich",0,0,"D",0,0,"D","S Hooper",31,6,4,0,12,11,11,2,1,1,0,0,"Afternoon",2,0,10,10,20,23,1.5,4,7,1.5,4.2,7,"H","N",1.5
"E0","02/04/2022","15:00","Burnley","Man City",0,2,"A",0,2,"A","C Pawson",3,18,1,6,11,6,1,8,1,0,0,0,"Afternoon",1,0,10,0,10,17,15,6.5,1.2,19,7,1.16,"A","Y",1.16
"E0","02/04/2022","15:00","Chelsea","Brentford",1,4,"A",0,0,"D","A Madley",21,17,8,6,11,7,12,7,0,0,0,0,"Afternoon",0,0,0,0,0,18,1.33,5,10,1.4,4.5,8.5,"H","N",1.4
"E0","02/04/2022","15:00","Leeds","Southampton",1,1,"D",1,0,"H","A Taylor",12,14,3,6,14,7,4,7,1,1,0,0,"Afternoon",2,0,10,10,20,21,2.37,3.75,2.75,2.4,3.6,2.8,"H","N",2.4
"E0","02/04/2022","15:00","Wolves","Aston Villa",2,1,"H",2,0,"H","D England",11,15,5,5,15,8,4,9,4,3,0,0,"Afternoon",7,0,40,30,70,23,3,3.1,2.55,3,3.1,2.5,"A","N",2.5
"E0","02/04/2022","17:30","Man United","Leicester",1,1,"D",0,0,"D","A Marriner",11,11,5,3,13,6,6,5,2,2,0,0,"Evening",4,0,20,20,40,19,1.5,4.5,6,1.53,4.33,5.75,"H","N",1.53
"E0","03/04/2022","14:00","West Ham","Everton",2,1,"H",1,0,"H","M Oliver",11,13,5,2,9,12,2,4,1,1,0,1,"Afternoon",2,1,10,35,45,21,1.75,3.8,4.5,1.75,3.75,4.75,"H","Y",1.75
"E0","03/04/2022","16:30","Tottenham","Newcastle",5,1,"H",1,1,"D","M Atkinson",19,8,6,1,10,7,2,3,2,3,0,0,"Afternoon",5,0,20,30,50,17,1.5,4.33,6.5,1.53,4.2,6,"H","Y",1.53
"E0","04/04/2022","20:00","Crystal Palace","Arsenal",3,0,"H",2,0,"H","P Tierney",6,12,5,3,11,15,0,2,0,2,0,0,"Evening",2,0,0,20,20,26,4,3.4,1.95,4,3.4,1.95,"A","N",1.95
"E0","06/04/2022","19:30","Burnley","Everton",3,2,"H",1,2,"A","M Dean",13,16,4,4,11,16,9,6,2,2,0,0,"Evening",4,0,20,20,40,27,2.62,3.1,2.87,2.45,3.1,3.1,"H","Y",2.45
"E0","08/04/2022","20:00","Newcastle","Wolves",1,0,"H",0,0,"D","P Bankes",12,5,4,2,6,13,1,2,1,1,0,0,"Evening",2,0,10,10,20,19,2.25,3.1,3.4,1.95,3.2,4.33,"H","Y",1.95
"E0","09/04/2022","12:30","Everton","Man United",1,0,"H",1,0,"H","J Moss",7,12,3,4,4,10,5,7,2,2,0,0,"Afternoon",4,0,20,20,40,14,4.6,3.75,1.75,4,3.75,1.9,"A","N",1.9
"E0","09/04/2022","15:00","Arsenal","Brighton",1,2,"A",0,1,"A","D Coote",20,8,4,3,12,19,11,2,3,4,0,0,"Afternoon",7,0,30,40,70,31,1.61,3.8,5.75,1.57,3.75,6,"H","N",1.57
"E0","09/04/2022","15:00","Southampton","Chelsea",0,6,"A",0,4,"A","K Friend",4,24,1,14,11,10,3,3,1,0,0,0,"Afternoon",1,0,10,0,10,21,3.8,3.6,1.95,3.6,3.6,2,"A","Y",2
"E0","09/04/2022","15:00","Watford","Leeds",0,3,"A",0,1,"A","A Marriner",8,10,1,5,8,12,3,8,2,0,0,0,"Afternoon",2,0,20,0,20,20,2.7,3.4,2.55,2.8,3.3,2.55,"A","Y",2.55
"E0","09/04/2022","17:30","Aston Villa","Tottenham",0,4,"A",0,1,"A","G Scott",9,11,8,5,12,14,9,3,2,3,0,0,"Evening",5,0,20,30,50,26,3.2,3.4,2.25,3.3,3.4,2.2,"A","Y",2.2
"E0","10/04/2022","14:00","Brentford","West Ham",2,0,"H",0,0,"D","M Atkinson",15,5,7,1,2,6,4,6,0,1,0,0,"Afternoon",1,0,0,10,10,8,2.62,3.3,2.62,2.62,3.25,2.6,"A","N",2.6
"E0","10/04/2022","14:00","Leicester","Crystal Palace",2,1,"H",2,0,"H","R Jones",12,11,3,3,11,12,3,4,1,1,0,0,"Afternoon",2,0,10,10,20,23,2.37,3.3,2.9,2.4,3.2,3,"H","Y",2.4
"E0","10/04/2022","14:00","Norwich","Burnley",2,0,"H",1,0,"H","M Oliver",17,18,6,4,12,10,6,7,1,1,0,0,"Afternoon",2,0,10,10,20,22,2.87,3.2,2.55,3,3.5,2.3,"A","N",2.3
"E0","10/04/2022","16:30","Man City","Liverpool",2,2,"D",2,1,"H","A Taylor",11,6,5,4,9,11,4,1,1,4,0,0,"Afternoon",5,0,10,40,50,20,2,3.75,3.5,1.95,3.75,3.8,"H","N",1.95
